"Source","Group","ID","PATSQL_solution","PATSQL_time"
"CUBES-spider","customers_and_addresses","0040","
SELECT
    address_content 
FROM
    addresses 
WHERE
    (
        city = 'East Julianaside' 
        OR city = 'Gleasonmouth'
    ) 
    AND (
        state_province_county = 'Texas' 
        OR state_province_county = 'Arizona'
    ) 
ORDER BY
    address_content ASC","10"
"CUBES-spider","customers_and_addresses","0043","No solution found","TimeOut"
"CUBES-spider","customers_and_addresses","0042","No solution found","TimeOut"
"CUBES-spider","customers_and_addresses","0044","No solution found","TimeOut"
"PATSQL-StackOverflow","recent_posts","033X","No solution found","TimeOut"
"CUBES-spider","scientist_1","0005","
SELECT
    avg(hours) 
FROM
    projects","0"
"CUBES-spider","scientist_1","0004","
SELECT
    count(code) 
FROM
    projects","0"
"CUBES-spider","scientist_1","0007","No solution found","TimeOut"
"CUBES-spider","scientist_1","0006","
SELECT
    min(name) 
FROM
    projects 
WHERE
    hours > 1","1"
"CUBES-spider","scientist_1","0001","
SELECT
    count(ssn) 
FROM
    scientists","0"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_1_9","No solution found","TimeOut"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_1_8","No solution found","TimeOut"
"CUBES-spider","scientist_1","0003","
SELECT
    count(scientist) 
FROM
    assignedto","0"
"CUBES-spider","scientist_1","0002","
SELECT
    sum(hours) 
FROM
    projects","0"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_1_5","No solution found","TimeOut"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_1_4","No solution found","TimeOut"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_1_7","No solution found","TimeOut"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_1_6","
SELECT
    max(T0.F_name) 
FROM
    input2 AS T0 
JOIN
    input0 AS T1 
        ON T0.F_key = T1.F_key 
JOIN
    input1 AS T2 
        ON T1.C_name = T2.C_name 
GROUP BY
    T0.F_key 
HAVING
    count(T0.F_key) < 5 
ORDER BY
    max(T0.F_name) ASC","56"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_1_1","
SELECT
    T3.S_name 
FROM
    input2 AS T0 
JOIN
    input0 AS T1 
        ON T0.F_key = T1.F_key 
JOIN
    input1 AS T2 
        ON T1.C_name = T2.C_name 
JOIN
    input3 AS T3 
        ON T2.S_key = T3.S_key 
WHERE
    T3.level = 'JR' 
    AND T0.F_name = 'faculty1' 
ORDER BY
    T3.S_name ASC","18"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_1_3","
SELECT
    T0.ID_key 
FROM
    input1 AS T0 
JOIN
    input0 AS T1 
        ON T0.ID_key = T1.ID_key 
GROUP BY
    T0.ID_key 
HAVING
    max(T1.Room) = 'R128' 
    OR count(T0.ID_key_student) >= 5","10"
"PATSQL-ASE13","sqlsynthesizer","textbook_5_1_2","No solution found","TimeOut"
"CUBES-spider","soccer_1","0006","No solution found","TimeOut"
"CUBES-spider","soccer_1","0005","No solution found","TimeOut"
"CUBES-spider","soccer_1","0004","No solution found","TimeOut"
"CUBES-spider","scientist_1","0010","No solution found","TimeOut"
"CUBES-spider","soccer_1","0003","No solution found","TimeOut"
"CUBES-spider","soccer_1","0002","
SELECT
    count(T0.id) 
FROM
    league AS T0 
JOIN
    country AS T1 
        ON T0.id = T1.id 
WHERE
    T1.name = 'England'","34"
"CUBES-spider","soccer_1","0001","
SELECT
    T1.name,
    T0.name 
FROM
    league AS T0 
JOIN
    country AS T1 
        ON T0.id = T1.id 
ORDER BY
    T1.name ASC","2"
"CUBES-spider","culture_company","0001","
SELECT
    max(book_club_id) 
FROM
    book_club","2"
"CUBES-spider","scientist_1","0016","
SELECT
    T2.count_distinct_project,
    T0.name 
FROM
    scientists AS T0 
JOIN
    assignedto AS T1 
        ON T0.ssn = T1.scientist 
JOIN
    (
        SELECT
            project,
            count(DISTINCT project) AS count_distinct_project 
        FROM
            assignedto 
        GROUP BY
            project
    ) AS T2 
        ON T1.project = T2.project 
ORDER BY
    T0.name ASC","87"
"CUBES-spider","culture_company","0004","
SELECT
    year,
    book_title,
    publisher 
FROM
    book_club 
ORDER BY
    year DESC,
    book_title ASC","0"
"CUBES-spider","scientist_1","0015","
SELECT
    count(T0.code),
    max(T0.name) 
FROM
    projects AS T0 
JOIN
    assignedto AS T1 
        ON T0.code = T1.project 
WHERE
    T0.hours > 300 
GROUP BY
    T0.code 
ORDER BY
    max(T0.name) ASC","16"
"CUBES-spider","culture_company","0005","
SELECT
    publisher,
    count(book_club_id) 
FROM
    book_club 
GROUP BY
    publisher 
ORDER BY
    publisher ASC","5"
"CUBES-spider","scientist_1","0018","
SELECT
    T0.name 
FROM
    scientists AS T0 
JOIN
    assignedto AS T1 
        ON T0.ssn = T1.scientist","0"
"CUBES-spider","culture_company","0002","
SELECT
    book_title,
    author_or_editor 
FROM
    book_club 
WHERE
    year > 1989 
ORDER BY
    book_title ASC","0"
"CUBES-spider","culture_company","0003","
SELECT
    publisher 
FROM
    book_club 
GROUP BY
    publisher","43"
"CUBES-spider","culture_company","0008","
SELECT
    max(category) 
FROM
    book_club 
WHERE
    year > 1989 
    OR book_club_id = 2","6"
"CUBES-spider","scientist_1","0011","
SELECT
    name 
FROM
    projects 
WHERE
    hours > 100 
    AND hours < 300","0"
"CUBES-spider","culture_company","0009","
SELECT
    publisher 
FROM
    book_club 
WHERE
    book_club_id < 1989 
    AND year = 1990 
ORDER BY
    publisher ASC","71"
"CUBES-spider","scientist_1","0014","
SELECT
    count(T0.code),
    max(T0.name) 
FROM
    projects AS T0 
JOIN
    assignedto AS T1 
        ON T0.code = T1.project 
GROUP BY
    T0.code 
ORDER BY
    max(T0.name) ASC","38"
"CUBES-spider","culture_company","0006","
SELECT
    publisher 
FROM
    book_club 
WHERE
    book_club_id = 1","0"
"CUBES-spider","scientist_1","0013","
SELECT
    name 
FROM
    scientists 
ORDER BY
    name ASC","0"
"CUBES-spider","culture_company","0007","
SELECT
    category,
    count(book_club_id) 
FROM
    book_club 
GROUP BY
    category 
ORDER BY
    category ASC","7"
"CUBES-spider","scientist_1","0009","No solution found","TimeOut"
"CUBES-spider","scientist_1","0008","No solution found","TimeOut"
"CUBES-spider","scientist_1","0021","No solution found","TimeOut"
"CUBES-spider","soccer_1","0014","No solution found","TimeOut"
"CUBES-spider","soccer_1","0013","No solution found","TimeOut"
"CUBES-spider","culture_company","0011","
SELECT
    title,
    year,
    director 
FROM
    movie","0"
"CUBES-spider","soccer_1","0012","No solution found","TimeOut"
"CUBES-spider","culture_company","0012","
SELECT
    count(DISTINCT director) 
FROM
    movie","1"
"CUBES-spider","soccer_1","0011","No solution found","TimeOut"
"CUBES-spider","soccer_1","0010","No solution found","TimeOut"
"CUBES-spider","culture_company","0015","
SELECT
    director 
FROM
    movie 
WHERE
    movie_id < 1999 
    AND year <= 2000","1"
"CUBES-spider","culture_company","0016","
SELECT
    avg(budget_million),
    max(budget_million),
    min(budget_million) 
FROM
    movie 
WHERE
    year < 2000","1"
"CUBES-spider","culture_company","0013","No solution found","TimeOut"
"CUBES-spider","culture_company","0014","
SELECT
    min(director) 
FROM
    movie 
WHERE
    movie_id < 2000 
    AND movie_id < 1999","3"
"CUBES-spider","culture_company","0019","No solution found","TimeOut"
"CUBES-spider","scientist_1","0022","
SELECT
    T0.name 
FROM
    scientists AS T0 
JOIN
    assignedto AS T1 
        ON T0.ssn = T1.scientist 
JOIN
    projects AS T2 
        ON T1.project = T2.code 
ORDER BY
    T0.name ASC","2"
"CUBES-spider","culture_company","0017","No solution found","TimeOut"
"CUBES-spider","culture_company","0018","No solution found","TimeOut"
"CUBES-spider","scientist_1","0019","
SELECT
    T0.name 
FROM
    projects AS T0 
LEFT JOIN
    assignedto AS T1 
        ON T0.code = T1.project 
WHERE
    T1.scientist IS NULL","3"
"CUBES-spider","soccer_1","0009","No solution found","TimeOut"
"CUBES-spider","soccer_1","0008","No solution found","TimeOut"
"CUBES-spider","soccer_1","0007","No solution found","TimeOut"
"PATSQL-StackOverflow","recent_posts","035X","No solution found","TimeOut"
"CUBES-spider","phone_market","0014","
SELECT
    max(T0.name) 
FROM
    phone AS T0 
LEFT JOIN
    phone_market AS T1 
        ON T0.phone_id = T1.market_id 
WHERE
    T1.num_of_stock > 2000 
    OR T1.market_id IS NULL 
GROUP BY
    T1.market_id","30"
"CUBES-spider","phone_market","0015","No solution found","TimeOut"
"CUBES-spider","phone_market","0012","No solution found","TimeOut"
"CUBES-spider","phone_market","0013","No solution found","TimeOut"
"CUBES-spider","phone_market","0010","No solution found","TimeOut"
"PATSQL-StackOverflow","recent_posts","032M","
SELECT
    crit1,
    crit2,
    max(value) 
FROM
    input0 
GROUP BY
    crit1,
    crit2 
ORDER BY
    crit1 ASC,
    crit2 ASC","6"
"CUBES-spider","phone_market","0003","
SELECT
    memory_in_g,
    carrier 
FROM
    phone 
ORDER BY
    carrier ASC,
    memory_in_g ASC","0"
"CUBES-spider","phone_market","0004","
SELECT
    carrier 
FROM
    phone 
WHERE
    memory_in_g <= 32 
ORDER BY
    carrier ASC","0"
"CUBES-spider","phone_market","0001","
SELECT
    max(phone_id) 
FROM
    phone","0"
"CUBES-spider","phone_market","0002","
SELECT
    name 
FROM
    phone 
ORDER BY
    name ASC","6"
"CUBES-spider","phone_market","0007","
SELECT
    carrier,
    count(name) 
FROM
    phone 
GROUP BY
    carrier 
ORDER BY
    carrier ASC","1"
"CUBES-spider","phone_market","0008","
SELECT
    max(carrier) 
FROM
    phone 
WHERE
    phone_id > 1","5"
"PATSQL-StackOverflow","recent_posts","030X","No solution found","TimeOut"
"CUBES-spider","phone_market","0005","
SELECT
    name 
FROM
    phone 
WHERE
    carrier = 'Sprint' 
    OR carrier = 'TMobile' 
ORDER BY
    name ASC","0"
"CUBES-spider","phone_market","0006","
SELECT
    max(carrier) 
FROM
    phone 
WHERE
    phone_id > 1","1"
"CUBES-spider","phone_market","0009","
SELECT
    carrier 
FROM
    phone 
WHERE
    phone_id < 32 
    AND memory_in_g = 64","6"
"CUBES-spider","cre_Theme_park","0025","
SELECT
    T2.name,
    T1.visit_date 
FROM
    visitors AS T0 
JOIN
    visits AS T1 
        ON T0.tourist_id = T1.tourist_id 
JOIN
    tourist_attractions AS T2 
        ON T1.tourist_attraction_id = T2.tourist_attraction_id 
WHERE
    T0.tourist_details = 'Vincent' 
    OR T0.tourist_details = 'Vivian'","10"
"CUBES-spider","cre_Theme_park","0023","
SELECT
    T1.visit_date,
    T1.visit_details 
FROM
    visitors AS T0 
JOIN
    visits AS T1 
        ON T0.tourist_id = T1.tourist_id 
WHERE
    T0.tourist_details = 'Vincent' 
ORDER BY
    T1.visit_date DESC","1"
"CUBES-spider","cre_Theme_park","0024","
SELECT
    T2.name 
FROM
    visitors AS T0 
JOIN
    visits AS T1 
        ON T0.tourist_id = T1.tourist_id 
JOIN
    tourist_attractions AS T2 
        ON T1.tourist_attraction_id = T2.tourist_attraction_id 
WHERE
    T0.tourist_details = 'Vincent' 
ORDER BY
    T2.name ASC","9"
"CUBES-spider","cre_Theme_park","0021","
SELECT
    T1.name 
FROM
    tourist_attractions AS T0 
JOIN
    staff AS T1 
        ON T0.tourist_attraction_id = T1.tourist_attraction_id 
WHERE
    T0.name = 'US museum'","17"
"CUBES-spider","cre_Theme_park","0022","
SELECT
    T1.market_details 
FROM
    tourist_attractions AS T0 
JOIN
    street_markets AS T1 
        ON T0.tourist_attraction_id = T1.market_id 
WHERE
    T0.how_to_get_there = 'walk' 
    OR T0.how_to_get_there = 'bus' 
ORDER BY
    T1.market_details ASC","0"
"CUBES-spider","cre_Theme_park","0020","
SELECT
    T1.shop_details 
FROM
    tourist_attractions AS T0 
JOIN
    shops AS T1 
        ON T0.tourist_attraction_id = T1.shop_id 
WHERE
    T0.how_to_get_there = 'walk'","1"
"CUBES-spider","department_management","0004","
SELECT
    max(budget_in_billions),
    min(budget_in_billions) 
FROM
    department","1"
"CUBES-spider","department_management","0005","
SELECT
    avg(num_employees) 
FROM
    department 
WHERE
    department_id >= 10 
    AND department_id <= 15","5"
"CUBES-spider","department_management","0002","
SELECT
    name,
    born_state,
    age 
FROM
    head 
ORDER BY
    age ASC","2"
"CUBES-spider","department_management","0003","
SELECT
    creation,
    name,
    budget_in_billions 
FROM
    department","0"
"CUBES-spider","department_management","0001","
SELECT
    count(DISTINCT born_state) 
FROM
    head 
WHERE
    head_id < 56","1"
"CUBES-spider","department_management","0008","
SELECT
    min(born_state) 
FROM
    head 
WHERE
    head_id > 3","20"
"CUBES-spider","department_management","0009","
SELECT
    creation 
FROM
    department 
WHERE
    department_id = 1","17"
"CUBES-spider","department_management","0006","
SELECT
    name 
FROM
    head 
WHERE
    born_state <> 'California'","0"
"CUBES-spider","department_management","0007","
SELECT
    T0.creation 
FROM
    department AS T0 
JOIN
    management AS T1 
        ON T0.department_id = T1.department_id 
JOIN
    head AS T2 
        ON T1.head_id = T2.head_id 
WHERE
    T2.born_state = 'Alabama'","7"
"CUBES-spider","cre_Theme_park","0036","No solution found","TimeOut"
"CUBES-spider","cre_Theme_park","0037","
SELECT
    T1.name 
FROM
    locations AS T0 
JOIN
    tourist_attractions AS T1 
        ON T0.other_details = T1.description 
WHERE
    T0.address = '660 Shea Crescent' 
    AND T1.how_to_get_there = 'walk'","4"
"CUBES-spider","cre_Theme_park","0034","No solution found","TimeOut"
"CUBES-spider","cre_Theme_park","0035","No solution found","TimeOut"
"CUBES-spider","cre_Theme_park","0032","No solution found","TimeOut"
"CUBES-spider","cre_Theme_park","0033","
SELECT
    how_to_get_there,
    count(tourist_attraction_id) 
FROM
    tourist_attractions 
GROUP BY
    how_to_get_there 
ORDER BY
    how_to_get_there ASC","2"
"CUBES-spider","cre_Theme_park","0031","
SELECT
    min(how_to_get_there) 
FROM
    tourist_attractions 
WHERE
    tourist_attraction_id > 1","1"
"CUBES-spider","bike_1","0048","No solution found","TimeOut"
"CUBES-spider","bike_1","0045","No solution found","TimeOut"
"CUBES-spider","bike_1","0043","No solution found","TimeOut"
"CUBES-spider","department_management","0015","
SELECT
    min(T0.department_id),
    max(T0.name),
    min(T0.department_id) 
FROM
    department AS T0 
JOIN
    management AS T1 
        ON T0.department_id = T1.department_id 
WHERE
    T0.department_id > 1","12"
"CUBES-spider","bike_1","0052","No solution found","TimeOut"
"CUBES-spider","department_management","0016","No solution found","TimeOut"
"CUBES-spider","department_management","0013","
SELECT
    T0.age 
FROM
    head AS T0 
JOIN
    management AS T1 
        ON T0.head_id = T1.head_id 
WHERE
    T1.temporary_acting = 'Yes'","1"
"CUBES-spider","bike_1","0050","No solution found","TimeOut"
"CUBES-spider","department_management","0014","
SELECT
    T2.born_state 
FROM
    department AS T0 
JOIN
    management AS T1 
        ON T0.department_id = T1.department_id 
JOIN
    head AS T2 
        ON T1.head_id = T2.head_id 
WHERE
    T0.name <> 'Treasury' 
    AND T0.name = 'Homeland Security'","9"
"CUBES-spider","bike_1","0051","No solution found","TimeOut"
"CUBES-spider","department_management","0011","
SELECT
    min(department_id) 
FROM
    management","0"
"CUBES-spider","department_management","0012","No solution found","TimeOut"
"CUBES-spider","department_management","0010","
SELECT
    T0.name,
    T0.num_employees 
FROM
    department AS T0 
JOIN
    management AS T1 
        ON T0.department_id = T1.department_id 
WHERE
    T1.temporary_acting = 'Yes'","1"
"CUBES-spider","cre_Theme_park","0038","No solution found","TimeOut"
"CUBES-spider","cre_Theme_park","0039","
SELECT
    T1.name 
FROM
    locations AS T0 
JOIN
    tourist_attractions AS T1 
        ON T0.other_details = T1.description 
WHERE
    T0.address = '254 Ottilie Junction' 
    AND T1.how_to_get_there = 'bus'","4"
"CUBES-spider","cre_Theme_park","0041","
SELECT
    T2.name 
FROM
    visitors AS T0 
JOIN
    visits AS T1 
        ON T0.tourist_id = T1.tourist_id 
JOIN
    tourist_attractions AS T2 
        ON T1.tourist_attraction_id = T2.tourist_attraction_id 
WHERE
    T0.tourist_details = 'Alison' 
    AND T0.tourist_details <> 'Rosalind' 
ORDER BY
    T2.name ASC","11"
"CUBES-spider","cre_Theme_park","0042","
SELECT
    count(T0.tourist_id) 
FROM
    visitors AS T0 
LEFT JOIN
    visits AS T1 
        ON T0.tourist_id = T1.tourist_id 
WHERE
    T1.visit_id IS NULL","66"
"CUBES-spider","cre_Theme_park","0040","No solution found","TimeOut"
"CUBES-spider","decoration_competition","0015","No solution found","TimeOut"
"CUBES-spider","decoration_competition","0010","
SELECT
    T1.name,
    T0.college_location 
FROM
    college AS T0 
JOIN
    member AS T1 
        ON T0.college_id = T1.college_id 
ORDER BY
    T1.name ASC","1"
"CUBES-spider","decoration_competition","0011","
SELECT
    max(T0.leader_name) 
FROM
    college AS T0 
JOIN
    member AS T1 
        ON T0.college_id = T1.college_id 
WHERE
    T1.country = 'Canada' 
GROUP BY
    T0.college_id 
ORDER BY
    max(T0.leader_name) DESC","11"
"CUBES-spider","decoration_competition","0012","
SELECT
    T0.name,
    T1.decoration_theme 
FROM
    member AS T0 
JOIN
    round AS T1 
        ON T0.member_id = T1.member_id","0"
"CUBES-spider","decoration_competition","0013","
SELECT
    T0.name 
FROM
    member AS T0 
JOIN
    round AS T1 
        ON T0.member_id = T1.member_id 
WHERE
    T1.rank_in_round > 3","16"
